ID,Year,Host,State,County,Country,Field,Form.ID,Serial_agar_dilution_for_creating_the_model_..N.20.,hyphal_tip..ht.,DNA.Extraction,lat,long,Size.of.field..acres.,Percentage.Affected,History,Plot,Number.of.Years,Fungicide.This.Year,Chemigation,Applied.for.White.Mold,Fungicide_current_season,molecule.s._current_season,company_current_season,Timing,Applications,Rate,Pre.2015.Fungicides,Number.of.Years.1,Fungicide_previous_seasons,molecule.s._previous_seasons,company_previous_seasons,Timing..Soybean,Notes,Apparently.low.sensitiviy,Group_MOA_current_season,Group_MOA_previous_seasons,Fungicide_status,Selection_fungicides,Source
2222,2015,soybeans,MI,Hillsdale,USA,Hi,Sc15-Hillsdale-03,Yes,Yes,Yes DNA extraction,41.839,-84.703,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,tested,no_selected,Farmer fields
2223,2015,soybeans,MI,Hillsdale,USA,Hi,Sc15-Hillsdale-04,Yes,Yes,No DNA extraction,41.839,-84.703,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2224,2015,soybeans,MI,Hillsdale,USA,Hi,Sc15-Hillsdale-05,No,Yes,No DNA extraction,41.839,-84.703,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2227,2015,soybeans,MI,Hillsdale,USA,Hi,Sc15-Hillsdale-08,No,Yes,Yes DNA extraction,41.839,-84.703,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2228,2015,soybeans,MI,Hillsdale,USA,Hi,Sc15-Hillsdale-09,No,No,No DNA extraction,41.839,-84.703,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2229,2015,soybeans,MI,Hillsdale,USA,Hi,Sc15-Hillsdale-10,No,Yes,Yes DNA extraction,41.839,-84.703,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2231,2015,soybeans,MI,Hillsdale,USA,Hi,Sc15-Hillsdale-12,No,No,No DNA extraction,41.839,-84.703,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2232,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-01,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2233,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-02,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2234,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-03,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2235,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-04,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2236,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-05,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2237,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-06,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2238,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-07,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2239,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-09,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2240,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-10,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2241,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-11,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2242,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-12,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2243,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-13,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2244,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-14,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2246,2015,soybeans,MI,Ingham,USA,In,Sc15-Ingham-17,No,No,No DNA extraction,42.69,-84.498,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2247,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-09-TR27-01,No,No,No DNA extraction,43.352,-85.178,,,,9,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2248,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-09-TR27-02,No,No,No DNA extraction,43.352,-85.178,,,,9,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2249,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-09-TR27-03,No,No,No DNA extraction,43.352,-85.178,,,,9,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2250,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-09-TR27-04,No,No,No DNA extraction,43.352,-85.178,,,,9,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2251,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-09-TR27-05,No,No,No DNA extraction,43.352,-85.178,,,,9,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2252,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-09-TR27-06,No,No,No DNA extraction,43.352,-85.178,,,,9,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2253,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-09-TR27-07,No,No,No DNA extraction,43.352,-85.178,,,,9,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2254,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-01,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2255,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-02,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2256,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-03,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2257,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-04,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2258,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-05,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2259,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-06,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2260,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-07,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2261,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-08,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2262,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-09,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2263,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-56-TR27-10,No,No,No DNA extraction,43.352,-85.178,,,,56,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2264,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-01,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2265,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-02,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2266,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-03,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2267,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-04,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2268,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-05,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2269,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-06,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2270,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-07,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2271,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-08,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2272,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-09,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2273,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-105-TR27-10,No,No,No DNA extraction,43.352,-85.178,,,,105,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2274,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-01,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2275,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-02,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2276,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-03,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2277,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-04,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2278,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-05,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2279,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-06,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2280,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-07,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2281,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-144-TR27-08,No,No,No DNA extraction,43.352,-85.178,,,,144,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2282,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-01,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2283,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-02,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2284,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-03,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2285,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-04,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2286,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-05,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2287,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-06,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2288,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-07,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2289,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-08,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2290,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-09,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2291,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-10,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,selected,Fungicide field trials
2292,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-156-TR27-11,No,No,No DNA extraction,43.352,-85.178,,,,156,,,,,Aproach,picoxystrobin,NA,9 fl oz/A 0.25% v/v,2,9,"R1, R3",,unknown,unknown,NA,,,,Group_11,unknown,no_tested,no_selected,Fungicide field trials
2293,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-01,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2294,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-02,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2295,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-03,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2296,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-04,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2297,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-05,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2298,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-06,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2299,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-07,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2300,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-08,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2301,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-09,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2302,2015,soybeans,MI,Montcalm ,USA,mont,Sc15-MTCLM-118-TR31-10,No,No,No DNA extraction,43.352,-85.178,,,,118,,,,,Endura,boscalid,NA,8 oz/A 0.25% v/v,1,8,R1,,unknown,unknown,NA,,,,Group_7,unknown,no_tested,selected,Fungicide field trials
2303,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-01,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2304,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-02,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2305,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-03,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2306,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-04,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2308,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-06,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2309,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-07,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2310,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-08,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2311,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-09,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2312,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-10,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2313,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-11,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2314,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-12,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2315,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-13,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2316,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-14,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2317,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-15,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
2318,2015,soybeans,MI,Sandborn,USA,Sand,Sc15-Sandborn-16,No,No,No DNA extraction,42.803,-84.956,,,,,,,,,unknown,unknown,NA,,NA,NA,,,unknown,unknown,NA,,,,unknown,unknown,no_tested,no_selected,Farmer fields
