"","ID","Year","Host","State","County","Country","Field","Form.ID","Serial_agar_dilution_for_creating_the_model_..N.20.","Origin","hyphal_tip..ht.","DNA.Extraction","lat","long","Size.of.field..acres.","Percentage.Affected","History","Plot","Number.of.Years","Fungicide.This.Year","Chemigation","Applied.for.White.Mold","Fungicide_current_season","molecule.s._current_season","company_current_season","Timing","Applications","Rate","Pre.2015.Fungicides","Number.of.Years.1","Fungicide_previous_seasons","molecule.s._previous_seasons","company_previous_seasons","Timing..Soybean","Notes","Apparently.low.sensitiviy","Group_MOA_current_season","Group_MOA_previous_seasons","Field_Names"
"1727",1921,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_02","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1728",1922,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_03","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1729",1923,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_04","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1730",1924,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_05","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1731",1925,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_06","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1732",1926,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_07","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1733",1927,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_08","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1734",1928,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_09","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1735",1929,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_10","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1736",1930,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_11","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1737",1931,2017,"drybeans","SIN","Guasave","mexico","ca","Scc_MX_CC_12","No","Survey",NA,NA,25.657675,-108.779133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_ca"
"1738",1932,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_01","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1739",1933,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_02","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1740",1934,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_03","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1741",1935,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_04","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1742",1936,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_05","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1743",1937,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_06","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1744",1938,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_07","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1745",1939,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_08","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1746",1940,2017,"drybeans","SIN","Ahome","mexico","st","Scc_MX_SW_09","No","Survey",NA,NA,25.777389,-108.859751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2017_st"
"1747",1941,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-01","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1748",1942,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-02","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1749",1943,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-03","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1750",1944,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-04","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1751",1945,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-05","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1752",1946,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-06","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1753",1947,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-07","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1754",1948,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-08","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1755",1949,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-09","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1756",1950,2015,"soybeans","NE","Cedar","USA","6","Sc15-06-10","No","Survey","No","No DNA extraction",42.6528,-97.2973,"80-160","10","N",NA,NA,"Y","N","N","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3",NA,NA,"Y","4","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R3-R4","Creek 160",NA,"Group_7&Group_11","Group_7&Group_11","2015_6"
"1757",1951,2015,"soybeans","NE","Greeley","USA","8","Sc15-08-06","No","Survey","No","No DNA extraction",41.6148,-98.3539,"80-160","40","Y",NA,"6","Y","Y","Y","Stratego YLD","prothioconazole + trifloxystrobin",NA,"R3",NA,NA,"Y","3","Stratego YLD","prothioconazole + trifloxystrobin",NA,NA,NA,"Prothioconazole","Group_3&Group_11","Group_3&Group_11","2015_8"
"1758",1952,2015,"soybeans","NE","Greeley","USA","8","Sc15-08-07","No","Survey","No","No DNA extraction",41.6148,-98.3539,"80-160","40","Y",NA,"6","Y","Y","Y","Stratego YLD","prothioconazole + trifloxystrobin",NA,"R3",NA,NA,"Y","3","Stratego YLD","prothioconazole + trifloxystrobin",NA,NA,NA,"Prothioconazole","Group_3&Group_11","Group_3&Group_11","2015_8"
"1759",1953,2015,"soybeans","NE","Greeley","USA","8","Sc15-08-08","No","Survey","No","No DNA extraction",41.6148,-98.3539,"80-160","40","Y",NA,"6","Y","Y","Y","Stratego YLD","prothioconazole + trifloxystrobin",NA,"R3",NA,NA,"Y","3","Stratego YLD","prothioconazole + trifloxystrobin",NA,NA,NA,"Prothioconazole","Group_3&Group_11","Group_3&Group_11","2015_8"
"1760",1954,2015,"soybeans","NE","Greeley","USA","8","Sc15-08-09","No","Survey","No","No DNA extraction",41.6148,-98.3539,"80-160","40","Y",NA,"6","Y","Y","Y","Stratego YLD","prothioconazole + trifloxystrobin",NA,"R3",NA,NA,"Y","3","Stratego YLD","prothioconazole + trifloxystrobin",NA,NA,NA,"Prothioconazole","Group_3&Group_11","Group_3&Group_11","2015_8"
"1761",1955,2015,"soybeans","NE","Greeley","USA","8","Sc15-08-10","No","Survey","No","No DNA extraction",41.6148,-98.3539,"80-160","40","Y",NA,"6","Y","Y","Y","Stratego YLD","prothioconazole + trifloxystrobin",NA,"R3",NA,NA,"Y","3","Stratego YLD","prothioconazole + trifloxystrobin",NA,NA,NA,"Prothioconazole","Group_3&Group_11","Group_3&Group_11","2015_8"
"1762",1956,2015,"soybeans","NE","Greeley","USA","9","Sc15-09-06","No","Survey","No","No DNA extraction",41.684477,-98.367365,"80-160","40","N",NA,NA,"N","N","N",NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2015_9"
"1763",1957,2015,"soybeans","NE","Greeley","USA","9","Sc15-09-07","No","Survey","No","No DNA extraction",41.684477,-98.367365,"80-160","40","N",NA,NA,"N","N","N",NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2015_9"
"1764",1958,2015,"soybeans","NE","Greeley","USA","9","Sc15-09-08","No","Survey","No","No DNA extraction",41.684477,-98.367365,"80-160","40","N",NA,NA,"N","N","N",NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2015_9"
"1765",1959,2015,"soybeans","NE","Greeley","USA","9","Sc15-09-09","No","Survey","No","No DNA extraction",41.684477,-98.367365,"80-160","40","N",NA,NA,"N","N","N",NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2015_9"
"1766",1960,2015,"soybeans","NE","Greeley","USA","9","Sc15-09-10","No","Survey","No","No DNA extraction",41.684477,-98.367365,"80-160","40","N",NA,NA,"N","N","N",NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,NA,NA,"unknown","unknown","2015_9"
"1767",1961,2015,"soybeans","NE","Madison","USA","10","Sc15-10-06","No","Survey","No","No DNA extraction",41.95953,-97.762956,"80-160","60","N",NA,NA,"Y","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,"AG2431 Croplan 2501",NA,"Group_one","unknown","2015_10"
"1768",1962,2015,"soybeans","NE","Madison","USA","10","Sc15-10-07","No","Survey","No","No DNA extraction",41.95953,-97.762956,"80-160","60","N",NA,NA,"Y","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,"AG2431 Croplan 2501",NA,"Group_one","unknown","2015_10"
"1769",1963,2015,"soybeans","NE","Madison","USA","10","Sc15-10-08","No","Survey","No","No DNA extraction",41.95953,-97.762956,"80-160","60","N",NA,NA,"Y","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,"AG2431 Croplan 2501",NA,"Group_one","unknown","2015_10"
"1770",1964,2015,"soybeans","NE","Madison","USA","10","Sc15-10-09","No","Survey","No","No DNA extraction",41.95953,-97.762956,"80-160","60","N",NA,NA,"Y","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,"AG2431 Croplan 2501",NA,"Group_one","unknown","2015_10"
"1771",1965,2015,"soybeans","NE","Madison","USA","10","Sc15-10-10","No","Survey","No","No DNA extraction",41.95953,-97.762956,"80-160","60","N",NA,NA,"Y","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"N",NA,NA,NA,NA,NA,"AG2431 Croplan 2501",NA,"Group_one","unknown","2015_10"
"1772",1966,2015,"soybeans","NE","Madison","USA","11","Sc15-11-06","No","Survey","No","No DNA extraction",41.79508,-97.723991,"<80","30","N",NA,NA,"N","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"Y","1","Priaxor","fluxapyroxad + pyraclostrobin",NA,NA,"Croplan 2501","boscalid","Group_one","Group_7&Group_11","2015_11"
"1773",1967,2015,"soybeans","NE","Madison","USA","11","Sc15-11-07","No","Survey","No","No DNA extraction",41.79508,-97.723991,"<80","30","N",NA,NA,"N","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"Y","1","Priaxor","fluxapyroxad + pyraclostrobin",NA,NA,"Croplan 2501","boscalid","Group_one","Group_7&Group_11","2015_11"
"1774",1968,2015,"soybeans","NE","Madison","USA","11","Sc15-11-08","No","Survey","No","No DNA extraction",41.79508,-97.723991,"<80","30","N",NA,NA,"N","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"Y","1","Priaxor","fluxapyroxad + pyraclostrobin",NA,NA,"Croplan 2501","boscalid","Group_one","Group_7&Group_11","2015_11"
"1775",1969,2015,"soybeans","NE","Madison","USA","11","Sc15-11-09","No","Survey","No","No DNA extraction",41.79508,-97.723991,"<80","30","N",NA,NA,"N","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"Y","1","Priaxor","fluxapyroxad + pyraclostrobin",NA,NA,"Croplan 2501","boscalid","Group_one","Group_7&Group_11","2015_11"
"1776",1970,2015,"soybeans","NE","Madison","USA","11","Sc15-11-10","No","Survey","No","No DNA extraction",41.79508,-97.723991,"<80","30","N",NA,NA,"N","N","Y","Topsin","thiophanate_methyl",NA,NA,NA,NA,"Y","1","Priaxor","fluxapyroxad + pyraclostrobin",NA,NA,"Croplan 2501","boscalid","Group_one","Group_7&Group_11","2015_11"
"1777",1971,2015,"soybeans","NE","Boone","USA","18","Sc15-18-01","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1778",1972,2015,"soybeans","NE","Boone","USA","18","Sc15-18-02","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1779",1973,2015,"soybeans","NE","Boone","USA","18","Sc15-18-03","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1780",1974,2015,"soybeans","NE","Boone","USA","18","Sc15-18-04","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1781",1975,2015,"soybeans","NE","Boone","USA","18","Sc15-18-05","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1782",1976,2015,"soybeans","NE","Boone","USA","18","Sc15-18-06","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1783",1977,2015,"soybeans","NE","Boone","USA","18","Sc15-18-07","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1784",1978,2015,"soybeans","NE","Boone","USA","18","Sc15-18-08","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1785",1979,2015,"soybeans","NE","Boone","USA","18","Sc15-18-09","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1786",1980,2015,"soybeans","NE","Boone","USA","18","Sc15-18-10","No","Survey","No","No DNA extraction",41.8830333,-98.093961,"80-160","10","N",NA,NA,"Y","N","Y","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_7&Group_11","Group_7&Group_11","2015_18"
"1787",1981,2015,"soybeans","NE","Boone","USA","19","Sc15-19-01","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1788",1982,2015,"soybeans","NE","Boone","USA","19","Sc15-19-02","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1789",1983,2015,"soybeans","NE","Boone","USA","19","Sc15-19-03","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1790",1984,2015,"soybeans","NE","Boone","USA","19","Sc15-19-04","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1791",1985,2015,"soybeans","NE","Boone","USA","19","Sc15-19-05","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1792",1986,2015,"soybeans","NE","Boone","USA","19","Sc15-19-06","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1793",1987,2015,"soybeans","NE","Boone","USA","19","Sc15-19-07","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1794",1988,2015,"soybeans","NE","Boone","USA","19","Sc15-19-08","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1795",1989,2015,"soybeans","NE","Boone","USA","19","Sc15-19-09","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1796",1990,2015,"soybeans","NE","Boone","USA","19","Sc15-19-10","No","Survey","No","No DNA extraction",41.8757556,-98.08908,"80-160","10","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4-R5",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_19"
"1797",1991,2015,"soybeans","NE","Boone","USA","20","Sc15-20-01","No","Survey","No","No DNA extraction",41.8615472,-97.9056416,"80-160","50","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_20"
"1798",1992,2015,"soybeans","NE","Boone","USA","20","Sc15-20-02","No","Survey","No","No DNA extraction",41.8615472,-97.9056416,"80-160","50","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_20"
"1799",1993,2015,"soybeans","NE","Boone","USA","20","Sc15-20-03","No","Survey","No","No DNA extraction",41.8615472,-97.9056416,"80-160","50","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_20"
"1800",1994,2015,"soybeans","NE","Boone","USA","20","Sc15-20-04","No","Survey","No","No DNA extraction",41.8615472,-97.9056416,"80-160","50","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_20"
"1801",1995,2015,"soybeans","NE","Boone","USA","20","Sc15-20-05","No","Survey","No","No DNA extraction",41.8615472,-97.9056416,"80-160","50","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_20"
"1802",1996,2015,"soybeans","NE","Boone","USA","20","Sc15-20-06","No","Survey","No","No DNA extraction",41.8615472,-97.9056416,"80-160","50","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_20"
"1803",1997,2015,"soybeans","NE","Boone","USA","20","Sc15-20-07","No","Survey","No","No DNA extraction",41.8615472,-97.9056416,"80-160","50","N",NA,NA,"Y","N","N","Viathon","tebuconazole + potassium phosphite",NA,"R4",NA,NA,"Y","2","Priaxor","fluxapyroxad + pyraclostrobin",NA,"R4",NA,NA,"Group_3&not_considered","Group_7&Group_11","2015_20"
